ID,Day,Incidence,Brand,Quantity,Last_Inc_Brand,Last_Inc_Quantity,Price_1,Price_2,Price_3,Price_4,Price_5,Promotion_1,Promotion_2,Promotion_3,Promotion_4,Promotion_5,Customer ID
200050789,136,0,0,0,0,0,1.19,1.89,1.99,2.16,2.67,1,0,0,0,0,100000190
200050790,141,0,0,0,0,0,1.21,1.35,1.99,2.16,2.68,1,1,0,0,0,100000190
200050791,145,0,0,0,0,0,1.36,1.35,1.99,2.16,2.64,0,0,0,0,0,100000190
200050792,149,1,3,4,0,0,1.39,1.9,1.99,2.16,2.64,1,0,0,0,0,100000190
200050793,154,0,0,0,3,1,1.39,1.9,1.94,2.16,2.62,1,0,0,0,0,100000190
200050794,155,1,3,2,0,0,1.39,1.9,1.94,2.16,2.62,1,0,0,0,0,100000190
200050795,156,0,0,0,3,1,1.39,1.9,1.94,2.16,2.62,1,0,0,0,0,100000190
200050796,157,0,0,0,0,0,1.39,1.9,1.94,2.16,2.62,1,0,0,0,0,100000190
200050797,169,0,0,0,0,0,1.39,1.9,1.94,2.16,2.63,1,0,0,0,0,100000190
200050798,174,0,0,0,0,0,1.49,1.5,1.97,2.16,2.54,0,1,0,0,0,100000190
200050799,181,0,0,0,0,0,1.46,1.88,1.97,1.89,2.45,1,0,0,1,1,100000190
200050800,190,1,3,6,0,0,1.35,1.88,1.99,2.16,2.44,0,0,0,0,0,100000190
200050801,197,0,0,0,3,1,1.35,1.57,1.99,2.16,2.66,0,1,0,0,0,100000190
200050802,200,1,3,3,0,0,1.49,1.57,1.99,2.16,2.66,0,0,0,0,0,100000190
200050803,210,1,3,4,3,1,1.49,1.9,1.99,1.97,2.66,0,0,0,1,0,100000190
200050804,211,0,0,0,3,1,1.49,1.78,1.99,1.97,2.67,0,0,0,1,0,100000190
200050805,217,0,0,0,0,0,1.34,1.89,1.99,2.13,2.67,0,0,0,0,0,100000190
200050806,223,0,0,0,0,0,1.27,1.52,1.95,1.97,2.67,1,1,0,1,0,100000190
200050807,226,0,0,0,0,0,1.27,1.52,1.95,1.97,2.67,1,1,0,1,0,100000190
200050808,235,1,3,10,0,0,1.41,1.89,1.93,2.16,2.67,1,0,0,0,0,100000190
200050809,254,1,3,3,3,1,1.46,1.57,2,2.16,2.64,0,1,0,0,0,100000190
200050810,259,0,0,0,3,1,1.49,1.57,2,2.16,2.64,0,1,0,0,0,100000190
200050811,265,1,3,5,0,0,1.37,1.26,1.96,2.16,2.67,1,1,0,0,0,100000190
200050812,275,1,3,6,3,1,1.4,1.89,2,2.16,2.64,1,0,0,0,0,100000190
200050813,281,1,3,3,3,1,1.37,1.89,1.94,2.14,2.64,0,0,0,0,0,100000190
200050814,290,0,0,0,3,1,1.49,1.89,2,2.17,2.67,0,0,0,0,0,100000190
200050815,291,0,0,0,0,0,1.49,1.89,2,2.17,2.67,0,0,0,0,0,100000190
200050816,298,1,3,8,0,0,1.48,1.89,2.01,2.18,2.69,0,0,0,0,0,100000190
200050817,299,0,0,0,3,1,1.48,1.89,2.01,2.18,2.69,0,0,0,0,0,100000190
200050818,301,0,0,0,0,0,1.48,1.89,2.01,2.18,2.69,0,0,0,0,0,100000190
200050819,305,0,0,0,0,0,1.36,1.89,1.97,2.03,2.68,1,0,0,1,0,100000190
200050820,313,0,0,0,0,0,1.33,1.49,2.01,2.21,2.69,0,1,0,0,0,100000190
200050821,324,1,3,5,0,0,1.33,1.89,1.98,2.21,2.7,0,0,0,1,0,100000190
200050822,339,0,0,0,3,1,1.4,1.89,2.02,2.21,2.59,0,1,0,0,0,100000190
200050823,346,0,0,0,0,0,1.35,1.89,1.97,2.02,2.61,1,0,0,0,0,100000190
200050824,355,0,0,0,0,0,1.26,1.81,1.97,2.21,2.66,1,1,0,0,0,100000190
200050825,360,0,0,0,0,0,1.33,1.89,2.02,2.2,2.69,0,0,0,0,0,100000190
200050826,368,1,3,4,0,0,1.21,1.53,2.02,2.21,2.68,0,1,0,0,0,100000190
200050827,373,0,0,0,3,1,1.21,1.87,2.02,2.21,2.71,1,0,0,0,1,100000190
200050828,388,1,3,6,0,0,1.49,1.89,2.02,2.21,2.7,0,0,0,0,0,100000190
200050829,393,1,3,3,3,1,1.47,1.89,2.02,1.94,2.69,0,0,0,1,0,100000190
200050830,400,1,3,5,3,1,1.47,1.89,2.02,2.21,2.7,0,0,0,0,0,100000190
200050831,407,0,0,0,3,1,1.33,1.89,2.02,2.07,2.67,0,0,0,0,0,100000190
200050832,415,1,3,3,0,0,1.34,1.89,2.02,2.21,2.66,0,0,0,0,0,100000190
200050833,426,0,0,0,3,1,1.34,1.57,2.02,1.98,2.64,0,0,0,0,0,100000190
200050834,433,1,3,8,0,0,1.41,1.57,2.02,2.04,2.65,0,0,0,0,0,100000190
200050835,438,0,0,0,3,1,1.44,1.69,2.02,2.18,2.65,0,1,0,0,0,100000190
200050836,442,1,3,5,0,0,1.47,1.89,2.02,2.18,2.7,0,1,0,0,0,100000190
200050837,447,0,0,0,3,1,1.47,1.89,2.02,2.21,2.64,0,0,0,0,0,100000190
200050838,454,0,0,0,0,0,1.48,1.69,2.02,2.21,2.7,0,0,0,0,0,100000190
200050839,468,0,0,0,0,0,1.28,1.36,2.02,2.21,2.68,0,1,0,0,0,100000190
200050840,475,0,0,0,0,0,1.24,1.88,1.99,2.21,2.7,1,1,0,0,0,100000190
200050841,482,1,3,5,0,0,1.37,1.88,1.99,2.21,2.7,0,0,0,0,0,100000190
200050842,489,1,1,4,3,1,1.33,1.57,2.06,2.21,2.58,1,1,0,0,0,100000190
200050843,493,0,0,0,1,1,1.33,1.57,2.06,2.21,2.58,1,1,0,0,0,100000190
200050844,494,1,3,2,0,0,1.33,1.57,2.06,2.21,2.58,1,1,0,0,0,100000190
200050845,501,0,0,0,3,1,1.21,1.89,2.07,2.21,2.53,1,0,0,0,1,100000190
200050846,509,1,3,3,0,0,1.34,1.88,2.07,2.26,2.43,0,0,0,0,0,100000190
200050847,515,0,0,0,3,1,1.47,1.51,2.07,1.96,2.64,0,1,0,1,1,100000190
200050848,523,1,3,6,0,0,1.35,1.89,2.07,2.26,2.63,1,0,0,0,0,100000190
200050849,528,0,0,0,3,1,1.35,1.89,2.07,2.26,2.63,1,0,0,0,0,100000190
200050850,541,1,3,5,0,0,1.47,1.56,2.05,2.26,2.27,0,1,0,0,0,100000190
200050851,548,0,0,0,3,1,1.35,1.89,2.07,2.26,2.63,1,0,0,0,0,100000190
200050852,550,0,0,0,0,0,1.35,1.89,2.07,2.26,2.63,0,0,0,0,0,100000190
200050853,554,0,0,0,0,0,1.35,1.89,2.07,2.26,2.63,0,0,0,0,0,100000190
200050854,560,0,0,0,0,0,1.33,1.51,2.07,2.26,2.62,1,1,0,0,0,100000190
200050855,567,0,0,0,0,0,1.48,1.89,2.07,2.26,2.39,0,0,0,0,0,100000190
200050856,574,0,0,0,0,0,1.14,1.89,2.01,2.26,2.53,1,0,0,0,0,100000190
200050857,581,0,0,0,0,0,1.34,1.57,2.01,2.24,2.73,0,1,0,0,0,100000190
200050858,590,1,3,5,0,0,1.26,1.89,2.06,2.19,2.49,1,0,0,1,0,100000190
200050859,595,0,0,0,3,1,1.35,1.83,2.06,2.24,2.59,1,1,0,0,0,100000190
200050860,602,0,0,0,0,0,1.33,1.81,2.06,2.24,2.77,0,0,0,0,0,100000190
200050861,609,0,0,0,0,0,1.26,1.89,2.06,2.24,2.72,0,0,0,0,0,100000190
200050862,615,1,3,9,0,0,1.48,1.57,2.06,2.24,2.79,0,1,0,0,0,100000190
200050863,621,0,0,0,3,1,1.48,1.57,2.06,2.24,2.79,0,0,0,0,0,100000190
200050864,628,0,0,0,0,0,1.25,1.89,2.06,2.24,2.79,1,0,1,0,0,100000190
200050865,636,0,0,0,0,0,1.31,1.56,2,2.24,2.79,1,1,1,0,0,100000190
200050866,654,1,3,4,0,0,1.26,1.88,2.06,2.24,2.79,1,1,0,0,0,100000190
200050867,660,1,3,6,3,1,1.37,1.86,2.06,2.24,2.79,1,1,0,0,0,100000190
200050868,669,1,1,5,3,1,1.42,1.86,2.06,2.24,2.76,0,0,0,0,0,100000190
200050869,675,0,0,0,1,1,1.42,1.85,2.06,2.24,2.77,0,1,0,0,0,100000190
200050870,678,0,0,0,0,0,1.42,1.85,2.06,2.24,2.77,0,1,0,0,0,100000190
200050871,680,0,0,0,0,0,1.42,1.85,2.06,2.24,2.77,0,1,0,0,0,100000190
200050872,687,0,0,0,0,0,1.5,1.87,2.06,2.24,2.78,0,0,0,0,0,100000190
200050873,701,0,0,0,0,0,1.42,1.85,1.99,2.24,2.76,0,0,1,0,0,100000190
200050874,708,0,0,0,0,0,1.37,1.84,2.06,2.24,2.8,0,0,0,0,0,100000190
200050875,712,0,0,0,0,0,1.5,1.84,2.13,2.24,2.8,0,0,0,0,0,100000190
200050876,725,0,0,0,0,0,1.51,1.82,2.09,2.24,2.8,0,0,0,0,0,100000190
200050877,726,0,0,0,0,0,1.51,1.82,2.09,2.24,2.8,0,0,0,0,0,100000190
200050878,6,0,0,0,0,0,1.59,1.87,2.01,2.09,2.66,0,0,0,0,0,100001313
200050879,11,0,0,0,0,0,1.51,1.89,1.99,2.09,2.66,0,0,0,0,0,100001313
200050880,13,0,0,0,0,0,1.51,1.89,1.99,2.09,2.66,0,0,0,0,0,100001313
200050881,19,0,0,0,0,0,1.52,1.89,1.99,2.09,2.66,0,0,0,0,0,100001313
200050882,27,0,0,0,0,0,1.5,1.9,1.99,2.09,2.67,0,0,0,0,0,100001313
200050883,29,0,0,0,0,0,1.5,1.9,1.99,2.09,2.67,0,0,0,0,0,100001313
200050884,32,0,0,0,0,0,1.5,1.9,1.99,2.09,2.67,0,0,0,0,0,100001313
200050885,38,0,0,0,0,0,1.5,1.9,1.99,2.09,2.67,0,0,0,0,0,100001313
200050886,40,0,0,0,0,0,1.5,1.9,1.99,2.09,2.67,0,1,0,0,0,100001313
200050887,45,0,0,0,0,0,1.35,1.58,1.97,2.09,2.67,1,0,1,0,0,100001313
200050888,51,0,0,0,0,0,1.35,1.87,1.93,2.09,2.59,1,1,1,0,0,100001313
200050889,57,0,0,0,0,0,1.39,1.9,1.91,2.12,2.62,1,0,0,0,0,100001313
200050890,59,0,0,0,0,0,1.39,1.9,1.91,2.12,2.62,1,0,0,0,0,100001313
200050891,64,0,0,0,0,0,1.39,1.89,1.91,2.12,2.67,0,0,0,0,0,100001313
200050892,71,0,0,0,0,0,1.39,1.89,1.91,2.12,2.67,1,1,0,0,0,100001313
200050893,82,0,0,0,0,0,1.47,1.9,1.99,2.12,2.49,0,0,0,0,1,100001313
200050894,85,0,0,0,0,0,1.47,1.9,1.95,2.12,2.44,0,1,0,0,0,100001313
200050895,89,0,0,0,0,0,1.39,1.58,1.99,2.12,2.55,0,1,0,0,0,100001313
200050896,93,0,0,0,0,0,1.39,1.58,1.99,2.12,2.34,0,0,0,0,0,100001313
200050897,100,0,0,0,0,0,1.47,1.9,1.95,2.12,2.67,0,0,0,1,0,100001313
200050898,101,0,0,0,0,0,1.47,1.9,1.95,2.12,2.67,0,0,0,1,0,100001313
200050899,116,0,0,0,0,0,1.43,1.35,1.99,2.16,2.67,1,1,0,0,0,100001313
200050900,119,0,0,0,0,0,1.37,1.31,1.99,2.16,2.67,1,0,0,0,0,100001313
200050901,127,0,0,0,0,0,1.23,1.84,1.93,2.16,2.67,1,0,0,0,0,100001313
200050902,130,1,5,4,0,0,1.19,1.89,1.99,2.16,2.67,1,0,0,0,0,100001313
200050903,138,0,0,0,5,1,1.19,1.89,1.99,2.16,2.67,1,1,0,0,0,100001313
200050904,147,0,0,0,0,0,1.39,1.9,1.99,2.16,2.64,1,0,0,0,0,100001313
200050905,152,0,0,0,0,0,1.39,1.9,1.94,2.16,2.51,1,0,0,0,0,100001313
200050906,156,0,0,0,0,0,1.39,1.9,1.94,2.16,2.62,1,0,0,0,0,100001313
200050907,165,1,2,5,0,0,1.39,1.9,1.94,2.16,2.61,1,0,0,0,0,100001313
200050908,167,0,0,0,2,1,1.39,1.9,1.94,2.16,2.63,1,0,0,0,0,100001313
200050909,169,0,0,0,0,0,1.39,1.9,1.94,2.16,2.63,1,0,0,0,0,100001313
200050910,176,0,0,0,0,0,1.48,1.5,1.99,2.16,2.49,0,1,0,0,0,100001313
200050911,178,0,0,0,0,0,1.48,1.5,1.99,2.16,2.49,0,0,0,1,1,100001313
200050912,183,0,0,0,0,0,1.46,1.88,1.97,1.89,2.37,1,0,0,1,1,100001313
200050913,189,0,0,0,0,0,1.35,1.88,1.97,2.16,2.11,0,0,0,0,0,100001313
200050914,191,0,0,0,0,0,1.35,1.88,1.99,2.16,2.43,0,1,0,0,0,100001313
200050915,199,0,0,0,0,0,1.49,1.57,1.99,2.16,2.66,0,0,0,0,0,100001313
200050916,209,0,0,0,0,0,1.49,1.9,1.99,1.97,2.66,0,0,0,1,0,100001313
200050917,214,1,1,3,0,0,1.35,1.78,1.99,1.97,2.67,0,0,0,0,0,100001313
200050918,217,0,0,0,1,1,1.34,1.89,1.99,2.13,2.67,0,0,0,0,0,100001313
200050919,220,0,0,0,0,0,1.34,1.89,1.99,2.13,2.67,0,1,0,1,0,100001313
200050920,226,0,0,0,0,0,1.27,1.52,1.95,1.97,2.67,1,1,0,1,0,100001313
200050921,232,0,0,0,0,0,1.41,1.52,1.95,1.97,2.67,1,0,0,0,0,100001313
200050922,240,0,0,0,0,0,1.46,1.89,1.89,2.16,2.67,0,0,0,0,0,100001313
200050923,241,0,0,0,0,0,1.46,1.89,1.89,2.16,2.67,0,0,0,0,0,100001313
200050924,244,0,0,0,0,0,1.46,1.89,1.91,2.16,2.67,0,0,0,0,0,100001313
200050925,248,0,0,0,0,0,1.46,1.89,1.99,2.15,2.66,0,0,0,0,0,100001313
200050926,251,0,0,0,0,0,1.46,1.89,1.99,2.15,2.65,0,0,0,0,0,100001313
200050927,258,0,0,0,0,0,1.49,1.57,2,2.16,2.64,0,1,0,0,0,100001313
200050928,270,0,0,0,0,0,1.37,1.27,1.96,2.16,2.67,1,0,0,0,0,100001313
200050929,277,0,0,0,0,0,1.4,1.89,2,2.16,2.64,0,0,0,0,0,100001313
200050930,284,1,2,3,0,0,1.37,1.89,2,2.14,2.66,0,0,0,0,0,100001313
200050931,290,0,0,0,2,1,1.49,1.89,2,2.17,2.67,0,0,0,0,0,100001313
200050932,293,0,0,0,0,0,1.48,1.89,2.01,2.18,2.7,0,0,0,0,0,100001313
200050933,301,0,0,0,0,0,1.48,1.89,2.01,2.18,2.69,0,0,0,0,0,100001313
200050934,305,0,0,0,0,0,1.36,1.89,1.97,2.03,2.68,1,0,0,1,0,100001313
200050935,307,0,0,0,0,0,1.34,1.89,2.01,2.03,2.68,1,0,0,1,0,100001313
200050936,310,0,0,0,0,0,1.2,1.89,2.01,2.03,2.7,0,1,0,0,0,100001313
200050937,317,0,0,0,0,0,1.33,1.49,2.01,2.21,2.7,0,1,0,0,0,100001313
200050938,328,0,0,0,0,0,1.47,1.89,2.01,1.9,2.69,0,0,0,1,0,100001313
200050939,332,0,0,0,0,0,1.47,1.89,2.01,1.9,2.7,0,0,0,1,0,100001313
200050940,336,0,0,0,0,0,1.47,1.89,2.02,1.9,2.69,0,0,0,0,0,100001313
200050941,343,0,0,0,0,0,1.4,1.89,1.97,2.02,2.6,0,0,0,0,0,100001313
200050942,353,0,0,0,0,0,1.23,1.81,1.97,2.21,2.66,1,0,0,0,0,100001313
200050943,357,0,0,0,0,0,1.1,1.81,2.02,2.21,2.67,0,0,0,0,0,100001313
200050944,364,0,0,0,0,0,1.27,1.89,2.02,2.2,2.67,0,1,0,0,0,100001313
200050945,370,0,0,0,0,0,1.21,1.53,2.02,2.21,2.68,0,0,0,0,0,100001313
200050946,377,0,0,0,0,0,1.21,1.87,2.02,2.21,2.71,1,0,0,0,0,100001313
200050947,378,0,0,0,0,0,1.21,1.87,2.02,2.21,2.71,1,0,0,0,0,100001313
200050948,381,0,0,0,0,0,1.24,1.87,2.02,2.21,2.71,1,0,0,0,0,100001313
200050949,383,0,0,0,0,0,1.24,1.87,2.02,2.21,2.71,0,0,0,0,0,100001313
200050950,392,0,0,0,0,0,1.47,1.89,2.02,1.94,2.7,0,1,0,1,0,100001313
200050951,397,0,0,0,0,0,1.49,1.89,2.02,1.94,2.69,0,0,0,0,0,100001313
200050952,404,0,0,0,0,0,1.33,1.89,2.02,2.21,2.69,0,0,0,0,0,100001313
200050953,420,0,0,0,0,0,1.34,1.89,2.02,2.21,2.65,0,0,0,1,0,100001313
200050954,422,0,0,0,0,0,1.34,1.89,2.02,2.21,2.65,0,0,0,1,0,100001313
200050955,427,0,0,0,0,0,1.34,1.57,2.02,1.98,2.65,0,1,0,1,0,100001313
200050956,430,0,0,0,0,0,1.34,1.57,2.02,1.98,2.64,0,1,0,0,0,100001313
200050957,439,0,0,0,0,0,1.47,1.57,2.02,2.18,2.64,0,1,0,0,0,100001313
200050958,444,0,0,0,0,0,1.47,1.89,2.02,2.18,2.64,0,0,0,0,0,100001313
200050959,451,0,0,0,0,0,1.47,1.77,2.02,2.21,2.7,0,0,0,0,0,100001313
200050960,461,1,2,3,0,0,1.35,1.57,2.02,2.21,2.7,1,1,0,0,0,100001313
200050961,465,0,0,0,2,1,1.26,1.57,2.02,2.21,2.7,0,1,0,0,0,100001313
200050962,472,0,0,0,0,0,1.39,1.36,1.99,2.21,2.7,0,1,0,0,0,100001313
200050963,481,0,0,0,0,0,1.37,1.88,1.99,2.21,2.7,0,0,0,0,0,100001313
200050964,492,0,0,0,0,0,1.33,1.57,2.06,2.21,2.58,1,1,0,0,0,100001313
200050965,499,0,0,0,0,0,1.19,1.57,2.06,2.21,2.58,1,0,0,0,1,100001313
200050966,506,0,0,0,0,0,1.21,1.89,2.07,2.21,2.48,0,0,0,0,0,100001313
200050967,513,0,0,0,0,0,1.47,1.88,2.07,2.26,2.44,0,1,0,0,0,100001313
200050968,519,0,0,0,0,0,1.47,1.51,2.07,1.96,2.64,0,0,0,0,0,100001313
200050969,525,0,0,0,0,0,1.35,1.89,2.07,2.26,2.63,1,0,0,0,0,100001313
200050970,532,1,2,3,0,0,1.35,1.89,2.07,2.26,2.66,0,0,0,0,0,100001313
200050971,533,0,0,0,2,1,1.47,1.86,2.07,2.26,2.66,0,0,0,0,0,100001313
200050972,538,0,0,0,0,0,1.47,1.86,2.07,2.26,2.64,0,1,0,0,0,100001313
200050973,549,0,0,0,0,0,1.35,1.89,2.07,2.26,2.63,0,0,0,0,0,100001313
200050974,557,0,0,0,0,0,1.35,1.89,2.07,2.26,2.63,1,1,0,0,0,100001313
200050975,564,0,0,0,0,0,1.33,1.55,2.07,2.26,2.62,0,0,0,0,0,100001313
200050976,571,0,0,0,0,0,1.5,1.89,2.01,2.26,2.64,0,0,0,0,0,100001313
200050977,580,0,0,0,0,0,1.39,1.57,2.01,2.24,2.73,0,1,0,0,0,100001313
200050978,585,0,0,0,0,0,1.5,1.57,2.01,2.24,2.55,0,0,0,1,0,100001313
200050979,588,1,1,5,0,0,1.26,1.89,2.06,2.19,2.4,1,0,0,1,0,100001313
200050980,590,1,1,5,1,1,1.26,1.89,2.06,2.19,2.49,1,0,0,1,0,100001313
200050981,591,1,1,6,1,1,1.42,1.89,2.06,2.19,2.49,1,0,0,0,0,100001313
200050982,596,1,1,9,1,1,1.35,1.83,2.06,2.24,2.59,1,1,0,0,0,100001313
200050983,599,0,0,0,1,1,1.39,1.83,2.06,2.24,2.77,0,0,0,0,0,100001313
200050984,610,1,1,5,0,0,1.26,1.89,2.11,2.24,2.73,1,0,0,0,0,100001313
200050985,614,1,1,2,1,1,1.42,1.89,2.06,2.24,2.73,0,1,0,0,0,100001313
200050986,615,1,1,1,1,1,1.48,1.57,2.06,2.24,2.79,0,1,0,0,0,100001313
200050987,623,0,0,0,1,1,1.48,1.57,2.06,2.24,2.79,0,0,0,0,0,100001313
200050988,626,1,2,4,0,0,1.48,1.57,2.06,2.24,2.79,0,0,1,0,0,100001313
200050989,630,1,1,6,2,1,1.25,1.89,2.11,2.24,2.79,1,0,0,0,0,100001313
200050990,632,0,0,0,1,1,1.41,1.89,2.11,2.24,2.79,0,1,0,0,0,100001313
200050991,639,0,0,0,0,0,1.48,1.56,2,2.24,2.79,1,0,0,0,0,100001313
200050992,650,0,0,0,0,0,1.5,1.85,2.06,2.24,2.79,0,0,0,0,0,100001313
200050993,651,1,1,3,0,0,1.5,1.85,2.06,2.24,2.79,0,0,0,0,0,100001313
200050994,654,1,2,5,1,1,1.26,1.88,2.06,2.24,2.79,1,1,0,0,0,100001313
200050995,659,0,0,0,2,1,1.26,1.88,2.06,2.24,2.74,0,0,0,0,0,100001313
200050996,662,0,0,0,0,0,1.37,1.8,2.06,2.24,2.79,1,1,0,0,0,100001313
200050997,666,0,0,0,0,0,1.37,1.83,2.06,2.24,2.76,0,0,0,0,0,100001313
200050998,673,0,0,0,0,0,1.42,1.86,2.06,2.24,2.76,0,1,0,0,0,100001313
200050999,684,0,0,0,0,0,1.42,1.85,2.06,2.24,2.77,0,0,0,0,0,100001313
200051000,698,0,0,0,0,0,1.42,1.51,1.97,2.24,2.77,0,0,0,0,0,100001313
200051001,724,0,0,0,0,0,1.51,1.82,2.09,2.24,2.8,0,0,0,0,0,100001313
200051002,729,0,0,0,0,0,1.5,1.82,2.09,2.24,2.8,0,0,0,0,0,100001313
200051003,2,0,0,0,0,0,1.59,1.87,2.01,2.09,2.66,0,0,0,0,0,100001046
200051004,9,0,0,0,0,0,1.51,1.89,1.99,2.09,2.66,0,0,0,0,0,100001046
200051005,14,0,0,0,0,0,1.51,1.89,1.99,2.09,2.66,0,0,0,0,0,100001046
200051006,16,0,0,0,0,0,1.52,1.89,1.98,2.09,2.66,0,0,0,0,0,100001046
200051007,23,0,0,0,0,0,1.5,1.9,1.99,2.09,2.66,0,0,0,0,0,100001046
200051008,30,0,0,0,0,0,1.5,1.9,1.99,2.09,2.67,0,0,0,0,0,100001046
200051009,32,0,0,0,0,0,1.5,1.9,1.99,2.09,2.67,0,0,0,0,0,100001046
200051010,34,0,0,0,0,0,1.5,1.9,1.99,2.09,2.67,0,0,0,0,0,100001046
200051011,44,1,4,3,0,0,1.35,1.58,1.97,2.09,2.67,1,1,1,0,0,100001046
200051012,49,1,4,5,4,1,1.35,1.87,1.93,2.09,2.59,1,0,1,0,0,100001046
200051013,56,0,0,0,4,1,1.39,1.9,1.91,2.12,2.62,1,0,1,0,1,100001046
200051014,63,1,2,4,0,0,1.39,1.89,1.91,2.12,2.67,0,0,0,0,0,100001046
200051015,76,1,2,3,2,1,1.36,1.83,1.95,2.12,2.49,1,1,0,0,0,100001046
200051016,83,0,0,0,2,1,1.47,1.9,1.99,2.12,2.49,0,0,0,0,1,100001046
200051017,89,0,0,0,0,0,1.39,1.58,1.99,2.12,2.55,0,1,0,0,0,100001046
200051018,97,0,0,0,0,0,1.47,1.9,1.95,2.12,2.67,0,0,0,0,0,100001046
200051019,109,0,0,0,0,0,1.47,1.9,1.99,1.97,2.67,0,0,0,1,0,100001046
200051020,116,1,4,3,0,0,1.43,1.35,1.99,2.16,2.67,1,1,0,0,0,100001046
200051021,123,0,0,0,4,1,1.39,1.84,1.95,2.16,2.62,1,1,0,0,0,100001046
200051022,129,1,4,2,0,0,1.19,1.89,1.99,2.16,2.67,1,0,0,0,0,100001046
200051023,142,0,0,0,4,1,1.21,1.35,1.99,2.16,2.68,1,1,0,0,0,100001046
200051024,149,0,0,0,0,0,1.39,1.9,1.99,2.16,2.64,1,0,0,0,0,100001046
200051025,155,0,0,0,0,0,1.39,1.9,1.94,2.16,2.62,1,0,0,0,0,100001046
200051026,160,0,0,0,0,0,1.39,1.9,1.94,2.16,2.62,1,0,0,0,0,100001046
200051027,169,0,0,0,0,0,1.39,1.9,1.94,2.16,2.63,1,0,0,0,0,100001046
200051028,174,0,0,0,0,0,1.49,1.5,1.97,2.16,2.54,0,1,0,0,0,100001046
200051029,181,0,0,0,0,0,1.46,1.88,1.97,1.89,2.45,1,0,0,1,1,100001046
200051030,188,0,0,0,0,0,1.35,1.88,1.97,2.16,2.36,0,0,0,0,0,100001046
200051031,195,0,0,0,0,0,1.35,1.56,1.99,2.16,2.66,0,1,0,0,0,100001046
200051032,203,0,0,0,0,0,1.49,1.9,1.97,2.16,2.66,0,0,0,0,0,100001046
200051033,210,0,0,0,0,0,1.49,1.9,1.99,1.97,2.66,0,0,0,1,0,100001046
200051034,213,0,0,0,0,0,1.35,1.78,1.99,1.97,2.67,0,0,0,0,0,100001046
200051035,217,0,0,0,0,0,1.34,1.89,1.99,2.13,2.67,0,0,0,0,0,100001046
200051036,223,0,0,0,0,0,1.27,1.52,1.95,1.97,2.67,1,1,0,1,0,100001046
200051037,226,0,0,0,0,0,1.27,1.52,1.95,1.97,2.67,1,1,0,1,0,100001046
200051038,227,0,0,0,0,0,1.27,1.52,1.95,1.97,2.67,1,1,0,1,0,100001046
200051039,235,0,0,0,0,0,1.41,1.89,1.93,2.16,2.67,1,0,0,0,0,100001046
200051040,243,0,0,0,0,0,1.46,1.89,1.89,2.16,2.67,0,0,0,0,0,100001046
200051041,247,0,0,0,0,0,1.46,1.89,1.99,2.15,2.66,0,0,0,0,0,100001046
200051042,254,0,0,0,0,0,1.46,1.57,2,2.16,2.64,0,1,0,0,0,100001046
200051043,261,0,0,0,0,0,1.37,1.26,1.96,2.16,2.67,1,1,0,0,0,100001046
200051044,273,0,0,0,0,0,1.4,1.89,1.96,2.16,2.64,1,0,0,0,0,100001046
200051045,280,0,0,0,0,0,1.37,1.89,1.94,2.14,2.64,0,0,0,0,0,100001046
200051046,285,0,0,0,0,0,1.46,1.89,2,2.15,2.66,0,0,0,0,0,100001046
200051047,294,0,0,0,0,0,1.48,1.89,2.01,2.18,2.69,0,0,0,0,0,100001046
200051048,299,0,0,0,0,0,1.48,1.89,2.01,2.18,2.69,0,0,0,0,0,100001046
200051049,306,0,0,0,0,0,1.34,1.89,1.97,2.03,2.7,1,0,0,1,0,100001046
200051050,313,0,0,0,0,0,1.33,1.49,2.01,2.21,2.69,0,1,0,0,0,100001046
200051051,327,0,0,0,0,0,1.47,1.89,2.01,1.9,2.71,0,0,0,1,0,100001046
200051052,331,1,4,5,0,0,1.47,1.89,2.01,1.9,2.7,0,0,0,1,0,100001046
200051053,339,0,0,0,4,1,1.4,1.89,2.02,2.21,2.59,0,1,0,0,0,100001046
200051054,346,0,0,0,0,0,1.35,1.89,1.97,2.02,2.61,1,0,0,0,0,100001046
200051055,353,0,0,0,0,0,1.23,1.81,1.97,2.21,2.66,1,0,0,0,0,100001046
200051056,361,0,0,0,0,0,1.33,1.89,2.02,2.2,2.68,0,0,0,0,0,100001046
200051057,367,0,0,0,0,0,1.21,1.53,2.02,2.02,2.68,0,1,1,0,0,100001046
200051058,374,0,0,0,0,0,1.21,1.87,2.02,2.21,2.69,1,0,0,0,0,100001046
200051059,387,0,0,0,0,0,1.49,1.89,2.02,2.21,2.69,0,0,0,0,0,100001046
200051060,393,0,0,0,0,0,1.47,1.89,2.02,1.94,2.69,0,0,0,1,0,100001046
200051061,400,0,0,0,0,0,1.47,1.89,2.02,2.21,2.7,0,0,0,0,0,100001046
200051062,407,0,0,0,0,0,1.33,1.89,2.02,2.07,2.67,0,0,0,0,0,100001046
200051063,413,1,4,7,0,0,1.28,1.89,2.02,2.21,2.66,0,0,0,0,0,100001046
200051064,417,1,4,3,4,1,1.34,1.89,2.02,2.21,2.65,0,0,0,1,0,100001046
200051065,420,0,0,0,4,1,1.34,1.89,2.02,2.21,2.65,0,0,0,1,0,100001046
200051066,428,1,4,2,0,0,1.34,1.57,2.02,1.98,2.65,0,1,0,1,0,100001046
